Kingdom,Phylum,Class,Order,Family,Genus,Species,num_samples_pos,PrimeRef_0363-2025,PrimeRef_0363_QC-2025,PrimeRef_0379-2025,PrimeRef_4614-2025,PrimeStrs_3779-2025,PrimeRef_9677-2025,PrimeRef_9677_QC-2025,OverStrs_8635-2025,OverStrs_9519-2025,PrimeStrs_6989-2025,PrimeStrs_4305-2025,PrimeStrs_8803-2025,PrimeRef_7271-2025,PrimeStrs_8803_QC-2025,PrimeStrs_1863-2025,PrimeStrs_97435-2025,PrimeRef_2325-2025,OverStrs_6365-2025,PrimeStrs_7435-2025,PrimeRef_6366-2025,PrimeStrs_4829-2025,PrimeStrs_4293-2025,PrimeStrs_6327-2025,PrimeStrs_7147-2025,PrimeRef_5379-2025,PrimeRef_6395-2025,OverStrs_6971-2025,MassExtra_Ref_8749-2025,PrimeStrs_5837-2025,PrimeRef_0065-2025,OverRef_7631-2025,PrimeStrs_7587-2025,PrimeStrs_8297-2025,PrimeRef_8541-2025,PrimeStrs_8773-2025,PrimeStrs_8773_QC-2025,OverRef_3809-2025,PrimeRef_1781-2025,PrimeRef_8122-2025,PrimeRef_0783-2025,OverStrs_1871-2025,OverRef_0897-2025,PrimeStrs_0917-2025,MassExtra_Ref_5289_QC-2024,MassExtra_Ref_8749-2024,OverRef_1339-2024,OverRef_1407-2024,OverRef_3355-2024,OverRef_3377-2024,OverRef_3457-2024,OverRef_3809-2024,OverStrs_8329-2024,PrimeRef_0249-2024,PrimeRef_0249_QC-2024,PrimeRef_0783-2024,PrimeRef_1377-2024,PrimeRef_1695-2024,PrimeRef_1747-2024,PrimeRef_3601-2024,PrimeRef_3739-2024,PrimeRef_5529-2024,PrimeRef_7599-2024,PrimeRef_8122-2024,PrimeRef_8211-2024,PrimeStrs_0331-2024,PrimeStrs_3013-2024,PrimeStrs_3543-2024,PrimeStrs_3785-2024,PrimeStrs_4874-2024,PrimeStrs_5395-2024,PrimeStrs_5749-2024,PrimeStrs_5749_QC-2024,PrimeStrs_5773-2024,PrimeStrs_6232-2024,PrimeStrs_6443-2024,PrimeStrs_6827-2024,PrimeStrs_6989-2024,PrimeStrs_6989_QC-2024,PrimeStrs_7435-2024,PrimeStrs_7451-2024,PrimeStrs_7579-2024,PrimeStrs_7673-2024,PrimeStrs_8233-2024,PrimeStrs_8571-2024,PrimeStrs_8773-2024,PrimeStrs_4828-2023,PrimeStrs_4942-2023,PrimeStrs_4946-2023,PrimeRef_5108-2023,PrimeRef_5108_QC-2023,PrimeRef_5122-2023,OverRef_5132-2023,PrimeStrs_0195-2023,PrimeStrs_0213-2023,PrimeStrs_0213_QC-2023,PrimeRef_0231-2023,PrimeRef_0641-2023,PrimeRef_0641_QC-2023,OverStrs_6719-2023,PrimeStrs_5477-2023,PrimeStrs_5799-2023,OverStrs_6089-2023,PrimeRef_6221-2023,PrimeStrs_8803-2023,PrimeRef_5399-2023,PrimeRef_6949-2023,OverRef_6983-2023,PrimeStrs_7023-2023,PrimeRef_6366-2023,OverStrs_3709-2023,OverRef_7631-2023,PrimeStrs_5968-2023,PrimeRef_5994-2023,PrimeRef_8752-2023,PrimeRef_1131-2023,PrimeStrs_1863-2023,PrimeStrs_8209-2023,PrimeStrs_8209_QC-2023,PrimeRef_0065-2023,PrimeStrs_9606-2023,PrimeStrs_9666-2023,PrimeRef_9756-2023,PrimeStrs_0204-2023,PrimeRef_0236-2023,PrimeStrs_0238-2023,PrimeStrs_3361-2023,PrimeRef_0208-2022,PrimeRef_0208_QC-2022,PrimeRef_5379-2022,PrimeRef_0363-2022,PrimeRef_4614-2022,PrimeStrs_0387-2022,PrimeRef_3479-2022,PrimeStrs_6009-2022,PrimeStrs_4990-2022,PrimeStrs_4990_QC-2022,PrimeRef_1351-2022,PrimeRef_4427-2022,PrimeStrs_5837-2022,PrimeRef_5537-2022,PrimeStrs_7407-2022,PrimeStrs_3779-2022,PrimeStrs_6977-2022,OverRef_5948-2022,OverStrs_6365-2022
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Naviculaceae,Geissleria,Geissleria_decussis,43,0,0,156,0,0,0,0,0,0,8,0,8,11,0,641,204,0,0,36,0,756,0,308,0,0,0,278,0,37,0,0,64,0,344,11,15,0,0,41,0,0,0,376,0,0,0,670,0,0,0,0,467,0,0,0,0,0,228,0,0,0,0,71,0,0,120,0,0,0,25,28,9,6476,3,0,0,8,185,30,0,0,0,0,517,199,33,212,45,0,0,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,49,62,0,0,47,0,8,0,0,0,0,0,0,0,0,10,0,0,13,0,0,0,0,0,0
Chromista,Bacillariophyta,Bacillariophyceae,Achnanthales,Achnanthidiaceae,Achnanthidium,Achnanthidium_chlidanos,50,0,0,0,75,0,150,544,0,26,8,0,0,0,16,15,0,0,0,0,98,0,0,0,0,0,0,0,0,0,38,30,0,0,53,0,0,152,0,0,0,0,0,0,827,495,62,284,1007,0,263,413,86,439,1736,0,44,0,100,26,998,255,1659,0,36,0,55,88,241,0,68,0,0,34,22,0,0,3,20,0,0,97,0,164,0,0,38,0,0,0,0,35,0,0,0,0,0,0,0,120,0,137,0,218,0,24,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,624,4,193,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0
Chromista,Bacillariophyta,Bacillariophyceae,Eunotiales,Eunotiaceae,Eunotia,Eunotia_bilunaris,63,0,0,0,0,0,5,15,0,444,0,18,0,0,0,4,0,36,0,0,2462,0,0,254,5,0,0,0,56,0,14,417,374,11,45,0,0,0,0,0,0,2,0,0,984,113,1412,117,297,25,151,113,6,1297,1098,188,50,0,274,67,190,185,991,0,178,0,0,559,77,0,40,16,25,49,112,0,31,0,8,0,0,545,0,1373,8,0,0,0,47,0,0,0,0,0,0,0,0,13,13,22,17,0,1,0,0,38,0,31,0,11,0,0,0,0,0,221,0,45,45,119,0,0,0,0,0,0,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,14,0
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Sellaphoraceae,Sellaphora,Sellaphora_nigri,111,163,420,7448,22,0,31772,29783,0,63,17477,83,98,1682,68,600,910,417,5916,5674,0,276,51,1260,22,0,0,331,3005,947,186,295,178,242,69,63,150,587,0,112,549,5395,101,7,89,46019,0,2489,2082,0,379,1161,482,8311,433,6655,82,0,20380,0,54,264,378,343,8990,11678,1641,2296,10657,9701,283,1957,1744,14469,3493,12277,36357,15535,22152,6410,17071,9474,35786,14,2711,301,49,1474,1156,0,0,857,0,558,73,73,710,537,537,8887,4,0,4,0,31,0,0,96,1055,0,1958,0,5663,7114,0,7540,0,0,0,0,0,1180,1624,0,1471,2354,0,2,0,14,43,0,323,0,10,0,60,0,0,197,0,791,116,94,9,1776
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Stauroneidaceae,Stauroneis,Stauroneis_gracilior,32,0,0,0,0,0,0,0,0,0,6,0,0,0,0,18,0,58,0,0,0,0,0,4,0,0,0,0,199,0,4,93,0,0,183,0,0,170,11,0,322,0,0,0,621,0,149,177,314,0,0,0,0,530,553,0,90,0,0,0,435,48,805,0,2,0,0,21,62,0,0,0,0,0,0,0,98,25,36,0,0,0,0,96,0,0,0,0,88,0,0,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chromista,Bacillariophyta,Coscinodiscophyceae,Orthoseirales,Orthoseiraceae,Orthoseira,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,50,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,Nitzschia_draveillensis,49,0,0,0,0,0,0,0,0,59,0,0,0,0,0,46,0,0,0,17,0,313,0,0,90,0,0,0,0,0,96,0,155,21,196,0,15,0,0,0,0,0,0,0,570,0,33,195,10,0,0,0,18,24,14,52,0,0,0,0,0,400,0,0,108,0,3,346,45,24,63,162,493,167,1,176,81,231,258,327,0,0,12,1620,601,17,73,392,4614,0,0,0,0,0,0,0,758,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2092,0,0,0,0,0,831,0,0,3,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,45,0
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Pinnulariaceae,Pinnularia,Pinnularia_subgibba_var._sublinearis,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Brachysiraceae,Brachysira,NA,73,0,0,0,0,0,0,0,391,641,430,193,23,0,0,0,54,15,42,2835,0,465,1,578,0,0,0,201,164,84,53,146,419,62,635,0,0,0,0,0,0,16,0,178,133,176,28,87,88,0,0,0,168,122,144,2437,397,0,0,0,13,323,4,0,46,1872,549,11984,9444,1758,1413,12486,6580,4152,8960,12897,39544,1984,2790,11965,30,2372,511,2418,1371,78,0,0,0,0,0,0,0,0,167,167,0,0,0,836,0,399,3,0,0,0,0,0,0,0,1891,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,29,0,0,0,0,0,11,0,0,0,0,0,0,6,0,57,146,98,2262,53
Chromista,Bacillariophyta,Mediophyceae,NA,NA,NA,NA,19,0,0,0,0,0,0,0,0,549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1114,0,0,0,0,0,0,590,0,0,0,0,0,0,0,0,11448,1705,37553,0,105,663,0,0,0,0,42401,0,0,0,33988,89,0,0,0,0,0,16369,66740,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,1276,0,0,0,0,0,0,25250,0,23,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Stauroneidaceae,NA,NA,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,7,2,82,0,0,0,0,0,11,1163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chromista,Bacillariophyta,Bacillariophyceae,Achnanthales,Achnanthidiaceae,Planothidium,Planothidium_victori,94,496,839,25369,41,0,0,0,0,51,214,4,115,395,53,2481,0,0,539,1004,0,175,0,1002,0,0,0,281,891,2048,23,0,261,51,31,20,40,537,0,265,153,21837,0,11,0,1962,0,1402,0,0,0,401,1514,13,51,2913,0,0,14726,0,21,5,50,316,27,1842,904,957,2556,1312,1115,146,45,570,370,3158,1216,268,6465,1708,2250,364,874,12,225,711,31,11791,4984,0,0,548,0,218,436,436,2603,49,49,111,0,0,0,0,7,0,0,104,71,0,2312,0,22333,6677,0,17425,221,0,0,0,783,829,10545,0,0,988,0,0,0,0,10,0,578,0,0,5,0,0,0,13,0,770,30,0,17,61
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Stauroneidaceae,Craticula,Craticula_subminuscula,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Sellaphoraceae,Sellaphora,Sellaphora_seminulum,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Stauroneidaceae,Stauroneis,Stauroneis_kriegeri,50,0,0,0,0,0,0,0,0,32,10,0,0,0,0,3,0,2014,0,230,0,0,0,165,0,0,0,0,38,0,0,0,22,0,0,0,0,10,0,0,49,62,0,0,33,3071,0,13204,0,0,0,0,32,9908,702,360,0,0,130,0,8,51,49,22,76,0,30,3257,413,51,0,13,0,23,16212,560,339,18,113,0,323,4716,2,17,0,0,0,8,107,0,0,0,0,0,0,0,0,175,175,934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3907,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,273,0,16,18
Chromista,Bacillariophyta,Mediophyceae,Thalassiosirales,Skeletonemataceae,Discostella,NA,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,27,0,215,0,0,23,0,0,0,10,12,0,0,0,0,0,26,0,0,96,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Pinnulariaceae,Pinnularia,Pinnularia_viridiformis,60,0,0,0,0,0,68,49,34,0,5,0,0,54,0,7,0,198,208,0,0,0,0,219,0,0,0,0,606,0,0,0,0,0,215,30,154,630,196,348,0,257,0,0,0,0,351,3737,1744,1003,173,0,111,450,1062,0,1916,0,0,484,0,254,589,0,0,343,288,360,409,53,0,993,0,83,294,1085,6,26,0,0,1487,207,47,13,3006,61,24,0,9,0,0,238,0,25,0,0,54,0,0,0,0,359,0,0,0,0,0,0,0,0,0,0,0,9,166,0,0,0,0,0,0,0,4033,0,1073,0,390,0,0,0,0,0,112,0,0,0,108,0,0,0,0,0,0,0,0,31
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Stauroneidaceae,Dorofeyukea,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sar,Ochrophyta,Raphidophyceae,Chattonellales,Chattonellaceae,Fibrocapsa,Fibrocapsa_japonica,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,228,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Stauroneidaceae,Schizostauron,Schizostauron_sp.,55,36,259,108,0,0,0,0,0,0,0,0,29,28,0,0,0,0,44,0,0,0,0,72,44,108,0,0,1078,0,25,0,0,0,0,0,0,38,0,9,0,30,0,0,0,24271,0,2659,0,0,0,69,120,3095,5362,1378,0,0,330,0,0,14,0,49,4517,0,148,94,7,0,638,0,39,330,0,0,5,6,7,53,574,0,0,0,41,0,6,28,37,0,0,62,0,20,0,0,18,39,39,0,0,0,0,0,0,0,0,0,1536,0,0,0,0,19,0,1167,151,0,0,0,0,2057,0,0,0,221,0,0,0,39,0,0,35,0,0,0,6,0,0,0,0,0,0,0,0,129
Chromista,Bacillariophyta,Bacillariophyceae,Achnanthales,Achnanthidiaceae,Achnanthidium,Achnanthidium_digitatum,96,0,0,0,32502,0,0,0,19,2639,3595,826,18,3,0,9,29,2853,441,711,0,363,5,144,540,0,0,0,189,686,0,211,17714,83,303,14,17,129,0,0,51,0,0,33,6,35,0,19,0,1650,4,419,416,535,304,0,0,0,242,0,88,1455,22,2,0,2668,111,620,2597,1741,584,9259,9560,407,1796,1077,10924,1155,2308,69,472,0,1947,8,176,70,413,104,219,0,0,596,16629,45,0,0,41,82,82,27654,0,0,2,8659,13,223,0,0,1707,0,169,99,86,70,413,0,0,6,6,26,595,158,0,0,0,456,0,0,0,0,0,0,0,18,7,0,28,0,0,59,0,12,5,404,1750,50
Chromista,Bacillariophyta,Coscinodiscophyceae,Aulacoseirales,Aulacoseiraceae,Aulacoseira,Aulacoseira_subarctica,63,0,0,0,6,0,2353,2308,481,0,39,0,11,0,7,0,33,0,0,1618,554,0,0,0,21,27,0,0,201,0,366,0,64,0,2171,0,0,797,4127,0,0,0,18,0,23586,134,502,1633,13855,2054,9633,1587,107,17,0,0,14381,0,0,7353,21466,2626,39981,358,447,0,62,36,190,0,916,0,0,0,0,0,0,54,91,17,64,0,0,5292,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1390,1032,0,211,1,565,0,236,0,3892,0,0,0,0,350,0,51,6,6,962,0,0,0,0,1988,0,1522,0,0,141,0,0,0,0,0,0,0,12,0,0,146,0,0,0,0,0
Chromista,Bacillariophyta,Bacillariophyceae,Cymbellales,Cymbellaceae,Cymbella,Cymbella_proxima,13,0,0,0,0,0,0,0,0,4,17,0,14,0,22,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,292,1656,0,0,670,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula,Navicula_angusta,33,0,0,0,59,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,175,0,0,0,0,352,0,0,0,0,0,198,0,0,46,0,0,132,587,0,0,0,43,0,1039,0,867,585,1074,1979,1300,1425,0,1534,1353,0,354,0,0,273,2168,1139,4286,9,1113,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,6347,0,0,0,0,46,0,0,0,0,0,0,0,7,0,0,16,0,0,0,0,0
Chromista,Bacillariophyta,Bacillariophyceae,Eunotiales,Eunotiaceae,Eunotia,Eunotia_exigua,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,547,121,208,0,4,0,0,51,1,0,58,0,0,95,43,14,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,26,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,188,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0
Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,Nitzschia_umbonata,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,876,0,0,0,0,0,69,0,0,0,0,259,76,76,0,0,0,0,0,0,35,0,0,0,0,48,144,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chromista,Bacillariophyta,Bacillariophyceae,Cymbellales,Gomphonemataceae,Gomphonema,Gomphonema_parvulum,93,0,0,0,4117,0,0,0,0,295,1537,305,0,0,0,370,0,55,76,2841,0,369,11,0,0,0,0,729,0,98,11,1262,0,0,79,2742,1944,72,402,3,421,460,475,90,826,1495,4197,9673,527,164,0,388,5549,1337,1248,900,0,0,111,0,0,60,466,147,1232,3430,1677,32730,8591,4302,509,2,10,10075,26893,3607,14892,9634,14972,2009,1349,54470,411,185,102686,2848,866,9061,381,2,2,0,15436,4409,0,0,0,70,70,2627,0,0,15,129,14,0,0,0,0,313,19985,0,268,4059,0,0,7811,15,15,0,98,1273,283,0,0,102,2444,0,0,0,0,0,34,21,0,0,0,0,0,62,0,7,30,0,114,735
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula,Navicula_rhynchotella,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Pinnulariaceae,Caloneis,Caloneis_sp.,49,0,0,0,0,0,1359,1856,0,14,0,0,0,6,0,0,0,22,0,0,111,0,0,0,0,0,0,132,233,8,0,0,44,0,0,0,0,0,0,0,0,0,0,0,4,69,1266,978,684,94,746,261,13,3990,168,0,212,0,115,0,108,29,94,1,227,0,129,0,30,0,0,50,11,3,45,96,10,0,0,0,0,0,0,30,0,4,0,0,0,0,0,188,0,0,0,0,85,2,2,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,718,0,0,19,246,0,0,0,0,0,0,0,0,0,0,0,0,0,1946,0,0,0,0,0
Chromista,Bacillariophyta,Fragilariophyceae,Fragilariales,Fragilariaceae,Fragilaria,Fragilaria_famelica,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chromista,Bacillariophyta,Bacillariophyceae,Cymbellales,Cymbellaceae,Placoneis,Placoneis_clementis,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Diploneidaceae,Diploneis,Diploneis_subovalis,28,192,515,0,0,0,0,0,0,0,0,0,126,980,294,65,204,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,69,94,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,981,196,151,17,0,0,0,0,0,0,0,0,0,243,0,154,0,0,0,0,0,205,0,99,1231,1231,289,0,0,0,0,0,0,0,0,0,0,360,0,0,0,0,0,0,0,0,0,0,0,0,0,72,1429,28,0,6,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula,Navicula_ramosissima,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
